id,ts,total_signals,tradeable,trades_placed,top_city,top_ev,recalibrated,meta
927,2026-03-29T03:49:27.219529+00:00,44,9,0,Mexico City,140.0,0,
928,2026-03-29T03:50:27.752636+00:00,44,9,0,Mexico City,140.0,0,
929,2026-03-29T03:51:28.775437+00:00,44,9,0,Mexico City,140.0,0,
930,2026-03-29T03:52:29.567096+00:00,44,9,0,Mexico City,140.0,0,
931,2026-03-29T03:53:30.168841+00:00,44,9,0,Mexico City,140.0,0,
932,2026-03-29T03:54:30.702169+00:00,44,9,0,Mexico City,140.0,0,
933,2026-03-29T03:55:31.187524+00:00,44,9,0,Mexico City,140.0,0,
934,2026-03-29T03:56:32.686407+00:00,44,9,0,Mexico City,140.0,0,
935,2026-03-29T03:57:33.203072+00:00,44,9,0,Mexico City,140.0,0,
936,2026-03-29T03:58:33.680505+00:00,44,9,0,Mexico City,140.0,0,
937,2026-03-29T03:59:34.105765+00:00,44,9,0,Mexico City,140.0,0,
938,2026-03-29T04:00:36.214556+00:00,44,9,0,Mexico City,140.0,0,
939,2026-03-29T04:01:38.606493+00:00,44,9,0,Mexico City,140.0,0,
940,2026-03-29T04:02:39.235592+00:00,44,9,0,Mexico City,140.0,0,
941,2026-03-29T04:03:39.632278+00:00,44,9,0,Mexico City,140.0,0,
942,2026-03-29T04:04:40.131306+00:00,44,9,0,Mexico City,140.0,0,
943,2026-03-29T04:05:40.539729+00:00,44,9,0,Mexico City,140.0,0,
944,2026-03-29T04:06:42.199632+00:00,44,9,0,Mexico City,140.0,0,
945,2026-03-29T04:07:42.749084+00:00,44,9,0,Mexico City,140.0,0,
946,2026-03-29T04:08:43.241515+00:00,44,9,0,Mexico City,140.0,0,
947,2026-03-29T04:09:43.663458+00:00,44,9,0,Mexico City,140.0,0,
948,2026-03-29T04:10:44.192184+00:00,44,9,0,Mexico City,140.0,0,
949,2026-03-29T04:11:45.139466+00:00,44,9,0,Mexico City,140.0,0,
950,2026-03-29T04:12:45.819678+00:00,44,9,0,Mexico City,140.0,0,
951,2026-03-29T04:13:46.236456+00:00,44,9,0,Mexico City,140.0,0,
952,2026-03-29T04:14:46.670101+00:00,44,9,0,Mexico City,140.0,0,
953,2026-03-29T04:15:47.095673+00:00,44,9,0,Mexico City,140.0,0,
954,2026-03-29T04:16:50.895446+00:00,44,9,0,Mexico City,140.0,0,
955,2026-03-29T04:17:51.303838+00:00,44,9,0,Mexico City,140.0,0,
956,2026-03-29T04:18:51.767813+00:00,44,9,0,Mexico City,140.0,0,
957,2026-03-29T04:19:52.180563+00:00,44,9,0,Mexico City,140.0,0,
958,2026-03-29T04:20:52.620451+00:00,44,9,0,Mexico City,140.0,0,
959,2026-03-29T04:21:55.217070+00:00,44,9,0,Mexico City,140.0,0,
960,2026-03-29T04:22:55.713784+00:00,44,9,0,Mexico City,140.0,0,
961,2026-03-29T04:23:56.119991+00:00,44,9,0,Mexico City,140.0,0,
962,2026-03-29T04:24:56.570037+00:00,44,9,0,Mexico City,140.0,0,
963,2026-03-29T04:25:56.988937+00:00,44,9,0,Mexico City,140.0,0,
964,2026-03-29T04:26:58.355202+00:00,44,9,0,Mexico City,140.0,0,
965,2026-03-29T04:27:58.798539+00:00,44,9,0,Mexico City,140.0,0,
966,2026-03-29T04:28:59.302715+00:00,44,9,0,Mexico City,140.0,0,
967,2026-03-29T04:29:59.738647+00:00,44,9,0,Mexico City,140.0,0,
968,2026-03-29T04:31:00.215082+00:00,44,9,0,Mexico City,140.0,0,
969,2026-03-29T04:32:01.489902+00:00,44,9,0,Mexico City,140.0,0,
970,2026-03-29T04:33:02.308704+00:00,44,9,0,Mexico City,140.0,0,
971,2026-03-29T04:34:02.704106+00:00,44,9,0,Mexico City,140.0,0,
972,2026-03-29T04:35:03.153634+00:00,44,9,0,Mexico City,140.0,0,
973,2026-03-29T04:36:03.537072+00:00,44,9,0,Mexico City,140.0,0,
974,2026-03-29T04:37:05.266928+00:00,44,8,1,Mexico City,144.4,0,
975,2026-03-29T04:38:05.810539+00:00,44,8,0,Mexico City,144.4,0,
976,2026-03-29T04:39:06.544812+00:00,44,8,0,Mexico City,144.4,0,
977,2026-03-29T04:40:13.640588+00:00,44,8,0,Mexico City,144.4,0,
978,2026-03-29T04:41:14.134263+00:00,44,8,0,Mexico City,144.4,0,
979,2026-03-29T04:42:27.507743+00:00,44,8,0,Mexico City,144.4,0,
980,2026-03-29T04:43:28.043332+00:00,44,8,0,Mexico City,144.4,0,
981,2026-03-29T04:44:28.477307+00:00,44,8,0,Mexico City,144.4,0,
982,2026-03-29T04:45:28.938651+00:00,44,8,0,Mexico City,144.4,0,
983,2026-03-29T04:46:29.410717+00:00,44,8,0,Mexico City,144.4,0,
984,2026-03-29T04:47:30.397743+00:00,44,8,0,Mexico City,144.4,0,
985,2026-03-29T04:48:30.846135+00:00,44,8,0,Mexico City,144.4,0,
986,2026-03-29T04:49:31.344151+00:00,44,8,0,Mexico City,144.4,0,
987,2026-03-29T04:50:31.937962+00:00,44,8,0,Mexico City,144.4,0,
988,2026-03-29T04:51:32.686883+00:00,44,8,0,Mexico City,144.4,0,
989,2026-03-29T04:52:35.731756+00:00,44,8,0,Mexico City,144.4,0,
990,2026-03-29T04:53:36.206814+00:00,44,8,0,Mexico City,144.4,0,
991,2026-03-29T04:54:36.609536+00:00,44,8,0,Mexico City,144.4,0,
992,2026-03-29T04:55:37.158549+00:00,44,8,0,Mexico City,144.4,0,
993,2026-03-29T04:56:37.540000+00:00,44,8,0,Mexico City,144.4,0,
994,2026-03-29T04:57:38.564057+00:00,44,8,0,Mexico City,144.4,0,
995,2026-03-29T04:58:38.967398+00:00,44,8,0,Mexico City,144.4,0,
996,2026-03-29T04:59:39.421453+00:00,44,8,0,Mexico City,144.4,0,
997,2026-03-29T05:00:40.913182+00:00,44,8,0,Mexico City,144.4,0,
998,2026-03-29T05:01:41.404917+00:00,44,8,0,Mexico City,144.4,0,
999,2026-03-29T05:02:42.531785+00:00,44,8,0,Mexico City,144.4,0,
1000,2026-03-29T05:03:42.970838+00:00,44,8,0,Mexico City,144.4,0,
1001,2026-03-29T05:04:43.410119+00:00,44,8,0,Mexico City,144.4,0,
1002,2026-03-29T05:05:43.858133+00:00,44,8,0,Mexico City,144.4,0,
1003,2026-03-29T05:06:44.247608+00:00,44,8,0,Mexico City,144.4,0,
1004,2026-03-29T05:07:45.785302+00:00,44,9,0,Mexico City,144.4,0,
1005,2026-03-29T05:08:46.188356+00:00,44,9,0,Mexico City,144.4,0,
1006,2026-03-29T05:09:46.648751+00:00,44,9,0,Mexico City,144.4,0,
1007,2026-03-29T05:10:47.046960+00:00,44,9,0,Mexico City,144.4,0,
1008,2026-03-29T05:11:47.565974+00:00,44,9,0,Mexico City,144.4,0,
1009,2026-03-29T05:12:48.372282+00:00,44,9,0,Mexico City,144.4,0,
1010,2026-03-29T05:13:49.030601+00:00,44,9,0,Mexico City,144.4,0,
1011,2026-03-29T05:14:49.420054+00:00,44,9,0,Mexico City,144.4,0,
1012,2026-03-29T05:15:49.912715+00:00,44,9,0,Mexico City,144.4,0,
1013,2026-03-29T05:16:50.318979+00:00,44,9,0,Mexico City,144.4,0,
1014,2026-03-29T05:17:51.390601+00:00,44,9,0,Mexico City,144.4,0,
1015,2026-03-29T05:18:51.771742+00:00,44,9,0,Mexico City,144.4,0,
1016,2026-03-29T05:19:52.252485+00:00,44,9,0,Mexico City,144.4,0,
1017,2026-03-29T05:20:52.630405+00:00,44,9,0,Mexico City,144.4,0,
1018,2026-03-29T05:21:53.565142+00:00,44,9,0,Mexico City,144.4,0,
1019,2026-03-29T05:22:54.462955+00:00,44,9,0,Mexico City,144.4,0,
1020,2026-03-29T05:23:55.670231+00:00,44,9,0,Mexico City,144.4,0,
1021,2026-03-29T05:24:56.197496+00:00,44,9,0,Mexico City,144.4,0,
1022,2026-03-29T05:25:56.616870+00:00,44,9,0,Mexico City,144.4,0,
1023,2026-03-29T05:26:57.034275+00:00,44,9,0,Mexico City,144.4,0,
1024,2026-03-29T05:27:58.186281+00:00,44,9,0,Mexico City,144.4,0,
1025,2026-03-29T05:28:58.771203+00:00,44,9,0,Mexico City,144.4,0,
1026,2026-03-29T05:29:59.219119+00:00,44,9,0,Mexico City,144.4,0,
1027,2026-03-29T05:30:59.592332+00:00,44,9,0,Mexico City,144.4,0,
1028,2026-03-29T05:32:00.055434+00:00,44,9,0,Mexico City,144.4,0,
1029,2026-03-29T05:33:02.117891+00:00,44,9,0,Mexico City,144.4,0,
1030,2026-03-29T05:34:02.576929+00:00,44,9,0,Mexico City,144.4,0,
1031,2026-03-29T05:35:02.995812+00:00,44,9,0,Mexico City,144.4,0,
1032,2026-03-29T05:36:03.583370+00:00,44,9,0,Mexico City,144.4,0,
1033,2026-03-29T05:37:04.208941+00:00,44,9,0,Mexico City,144.4,0,
1034,2026-03-29T05:38:06.139014+00:00,44,9,0,Mexico City,164.0,0,
1035,2026-03-29T05:39:06.545798+00:00,44,9,0,Mexico City,164.0,0,
1036,2026-03-29T05:40:07.073984+00:00,44,9,0,Mexico City,164.0,0,
1037,2026-03-29T05:41:07.475012+00:00,44,9,0,Mexico City,164.0,0,
1038,2026-03-29T05:42:08.088182+00:00,44,9,0,Mexico City,164.0,0,
1039,2026-03-29T05:43:08.847533+00:00,44,9,0,Mexico City,164.0,0,
1040,2026-03-29T05:44:09.313325+00:00,44,9,0,Mexico City,164.0,0,
1041,2026-03-29T05:45:09.673342+00:00,44,9,0,Mexico City,164.0,0,
1042,2026-03-29T05:46:10.123784+00:00,44,9,0,Mexico City,164.0,0,
1043,2026-03-29T05:47:10.662621+00:00,44,9,0,Mexico City,164.0,0,
1044,2026-03-29T05:48:11.901758+00:00,44,9,0,Mexico City,164.0,0,
1045,2026-03-29T05:49:12.616574+00:00,44,9,0,Mexico City,164.0,0,
1046,2026-03-29T05:50:15.225032+00:00,44,9,0,Mexico City,164.0,0,
1047,2026-03-29T05:51:15.675925+00:00,44,9,0,Mexico City,164.0,0,
1048,2026-03-29T05:52:16.204840+00:00,44,9,0,Mexico City,164.0,0,
1049,2026-03-29T05:53:16.994557+00:00,44,9,0,Mexico City,164.0,0,
1050,2026-03-29T05:54:17.487455+00:00,44,9,0,Mexico City,164.0,0,
1051,2026-03-29T05:55:17.897060+00:00,44,9,0,Mexico City,164.0,0,
1052,2026-03-29T05:56:18.371501+00:00,44,9,0,Mexico City,164.0,0,
1053,2026-03-29T05:57:18.794162+00:00,44,9,0,Mexico City,164.0,0,
1054,2026-03-29T05:58:20.106474+00:00,44,9,0,Mexico City,164.0,0,
1055,2026-03-29T05:59:20.726210+00:00,44,9,0,Mexico City,164.0,0,
1056,2026-03-29T06:00:28.933425+00:00,44,9,0,Mexico City,164.0,0,
1057,2026-03-29T06:01:29.716448+00:00,44,9,0,Mexico City,164.0,0,
1058,2026-03-29T06:02:30.227351+00:00,44,9,0,Mexico City,164.0,0,
1059,2026-03-29T06:03:30.948354+00:00,44,9,0,Mexico City,164.0,0,
1060,2026-03-29T06:04:31.420070+00:00,44,9,0,Mexico City,164.0,0,
1061,2026-03-29T06:05:31.836042+00:00,44,9,0,Mexico City,164.0,0,
1062,2026-03-29T06:06:32.367224+00:00,44,9,0,Mexico City,164.0,0,
1063,2026-03-29T06:07:32.927400+00:00,44,9,0,Mexico City,164.0,0,
1064,2026-03-29T06:08:34.771505+00:00,44,8,2,Miami,1214.5,0,
1065,2026-03-29T06:09:35.191251+00:00,44,8,0,Miami,1214.5,0,
1066,2026-03-29T06:10:35.687105+00:00,44,8,0,Miami,1214.5,0,
1067,2026-03-29T06:11:36.151941+00:00,44,8,0,Miami,1214.5,0,
1068,2026-03-29T06:12:36.613203+00:00,44,8,0,Miami,1214.5,0,
1069,2026-03-29T06:13:37.435663+00:00,44,8,0,Miami,1214.5,0,
1070,2026-03-29T06:14:37.935088+00:00,44,8,0,Miami,1214.5,0,
1071,2026-03-29T06:15:38.362727+00:00,44,8,0,Miami,1214.5,0,
1072,2026-03-29T06:16:38.861978+00:00,44,8,0,Miami,1214.5,0,
1073,2026-03-29T06:17:39.313917+00:00,44,8,0,Miami,1214.5,0,
1074,2026-03-29T06:18:40.669781+00:00,44,8,0,Miami,1214.5,0,
1075,2026-03-29T06:19:41.091583+00:00,44,8,0,Miami,1214.5,0,
1076,2026-03-29T06:20:41.583715+00:00,44,8,0,Miami,1214.5,0,
1077,2026-03-29T06:21:42.019633+00:00,44,8,0,Miami,1214.5,0,
1078,2026-03-29T06:22:42.526530+00:00,44,8,0,Miami,1214.5,0,
1079,2026-03-29T06:23:43.495718+00:00,44,8,0,Miami,1214.5,0,
1080,2026-03-29T06:24:43.998658+00:00,44,8,0,Miami,1214.5,0,
1081,2026-03-29T06:25:44.593533+00:00,44,8,0,Miami,1214.5,0,
1082,2026-03-29T06:26:45.059763+00:00,44,8,0,Miami,1214.5,0,
1083,2026-03-29T06:27:45.489270+00:00,44,8,0,Miami,1214.5,0,
1084,2026-03-29T06:28:46.663755+00:00,44,8,0,Miami,1214.5,0,
1085,2026-03-29T06:29:47.223756+00:00,44,8,0,Miami,1214.5,0,
1086,2026-03-29T06:30:47.717528+00:00,44,8,0,Miami,1214.5,0,
1087,2026-03-29T06:31:48.355234+00:00,44,8,0,Miami,1214.5,0,
1088,2026-03-29T06:32:48.816732+00:00,44,8,0,Miami,1214.5,0,
1089,2026-03-29T06:33:49.971113+00:00,44,8,0,Miami,1214.5,0,
1090,2026-03-29T06:34:50.459933+00:00,44,8,0,Miami,1214.5,0,
1091,2026-03-29T06:35:50.976218+00:00,44,8,0,Miami,1214.5,0,
1092,2026-03-29T06:36:51.442840+00:00,44,8,0,Miami,1214.5,0,
1093,2026-03-29T06:37:51.851094+00:00,44,8,0,Miami,1214.5,0,
1094,2026-03-29T06:38:53.567688+00:00,44,8,0,Miami,1214.5,0,
1095,2026-03-29T06:39:53.965838+00:00,44,8,0,Miami,1214.5,0,
1096,2026-03-29T06:40:54.445937+00:00,44,8,0,Miami,1214.5,0,
1097,2026-03-29T06:41:55.019957+00:00,44,8,0,Miami,1214.5,0,
1098,2026-03-29T06:42:55.567407+00:00,44,8,0,Miami,1214.5,0,
1099,2026-03-29T06:43:56.913598+00:00,44,8,0,Miami,1214.5,0,
1100,2026-03-29T06:44:57.393067+00:00,44,8,0,Miami,1214.5,0,
1101,2026-03-29T06:45:57.793701+00:00,44,8,0,Miami,1214.5,0,
1102,2026-03-29T06:46:58.434714+00:00,44,8,0,Miami,1214.5,0,
1103,2026-03-29T06:47:58.851247+00:00,44,8,0,Miami,1214.5,0,
1104,2026-03-29T06:48:59.882796+00:00,44,8,0,Miami,1214.5,0,
1105,2026-03-29T06:50:00.301705+00:00,44,8,0,Miami,1214.5,0,
1106,2026-03-29T06:51:00.887809+00:00,44,8,0,Miami,1214.5,0,
1107,2026-03-29T06:52:01.315402+00:00,44,8,0,Miami,1214.5,0,
1108,2026-03-29T06:53:01.805600+00:00,44,8,0,Miami,1214.5,0,
1109,2026-03-29T06:54:02.580983+00:00,44,8,0,Miami,1214.5,0,
1110,2026-03-29T06:55:03.157651+00:00,44,8,0,Miami,1214.5,0,
1111,2026-03-29T06:56:03.567774+00:00,44,8,0,Miami,1214.5,0,
1112,2026-03-29T06:57:04.361404+00:00,44,8,0,Miami,1214.5,0,
1113,2026-03-29T06:58:04.795431+00:00,44,8,0,Miami,1214.5,0,
1114,2026-03-29T06:59:06.465392+00:00,44,8,0,Miami,1214.5,0,
1115,2026-03-29T07:00:21.865547+00:00,44,8,0,Miami,1214.5,0,
1116,2026-03-29T07:01:22.356672+00:00,44,8,0,Miami,1214.5,0,
1117,2026-03-29T07:02:22.829192+00:00,44,8,0,Miami,1214.5,0,
1118,2026-03-29T07:03:23.250475+00:00,44,8,0,Miami,1214.5,0,
1119,2026-03-29T07:04:28.658987+00:00,44,8,0,Miami,1214.5,0,
1120,2026-03-29T07:05:29.073379+00:00,44,8,0,Miami,1214.5,0,
1121,2026-03-29T07:06:29.532843+00:00,44,8,0,Miami,1214.5,0,
1122,2026-03-29T07:07:29.982454+00:00,44,8,0,Miami,1214.5,0,
1123,2026-03-29T07:08:30.468121+00:00,44,8,0,Miami,1214.5,0,
1124,2026-03-29T07:09:31.928179+00:00,44,8,0,Mexico City,140.0,0,
1125,2026-03-29T07:10:32.409804+00:00,44,8,0,Mexico City,140.0,0,
1126,2026-03-29T07:11:32.830391+00:00,44,8,0,Mexico City,140.0,0,
1127,2026-03-29T07:12:33.303070+00:00,44,8,0,Mexico City,140.0,0,
1128,2026-03-29T07:13:33.732677+00:00,44,8,0,Mexico City,140.0,0,
1129,2026-03-29T07:14:34.721756+00:00,44,8,0,Mexico City,140.0,0,
1130,2026-03-29T07:15:35.147420+00:00,44,8,0,Mexico City,140.0,0,
1131,2026-03-29T07:16:35.622750+00:00,44,8,0,Mexico City,140.0,0,
1132,2026-03-29T07:17:36.037660+00:00,44,8,0,Mexico City,140.0,0,
1133,2026-03-29T07:18:36.549382+00:00,44,8,0,Mexico City,140.0,0,
1134,2026-03-29T07:19:37.764130+00:00,44,8,0,Mexico City,140.0,0,
1135,2026-03-29T07:20:38.467383+00:00,44,8,0,Mexico City,140.0,0,
1136,2026-03-29T07:21:38.917100+00:00,44,8,0,Mexico City,140.0,0,
1137,2026-03-29T07:22:39.394915+00:00,44,8,0,Mexico City,140.0,0,
1138,2026-03-29T07:23:39.849275+00:00,44,8,0,Mexico City,140.0,0,
1139,2026-03-29T07:24:40.867969+00:00,44,8,0,Mexico City,140.0,0,
1140,2026-03-29T07:25:41.304245+00:00,44,8,0,Mexico City,140.0,0,
1141,2026-03-29T07:26:41.786277+00:00,44,8,0,Mexico City,140.0,0,
1142,2026-03-29T07:27:42.345029+00:00,44,8,0,Mexico City,140.0,0,
1143,2026-03-29T07:28:42.840543+00:00,44,8,0,Mexico City,140.0,0,
1144,2026-03-29T07:29:43.938720+00:00,44,8,0,Mexico City,140.0,0,
1145,2026-03-29T07:30:44.458264+00:00,44,8,0,Mexico City,140.0,0,
1146,2026-03-29T07:31:44.892539+00:00,44,8,0,Mexico City,140.0,0,
1147,2026-03-29T07:32:45.359221+00:00,44,8,0,Mexico City,140.0,0,
1148,2026-03-29T07:33:45.793598+00:00,44,8,0,Mexico City,140.0,0,
1149,2026-03-29T07:34:46.623656+00:00,44,8,0,Mexico City,140.0,0,
1150,2026-03-29T07:35:47.066212+00:00,44,8,0,Mexico City,140.0,0,
1151,2026-03-29T07:36:47.547463+00:00,44,8,0,Miami,746.6,0,
1152,2026-03-29T07:37:47.956558+00:00,44,8,0,Miami,746.6,0,
1153,2026-03-29T07:38:48.474315+00:00,44,8,0,Miami,746.6,0,
1154,2026-03-29T07:39:49.990169+00:00,44,7,0,Miami,746.6,0,
1155,2026-03-29T07:40:50.494560+00:00,44,7,0,Miami,746.6,0,
1156,2026-03-29T07:41:50.927388+00:00,44,7,0,Miami,746.6,0,
1157,2026-03-29T07:42:51.368506+00:00,44,7,0,Miami,746.6,0,
1158,2026-03-29T07:43:51.784687+00:00,44,7,0,Miami,746.6,0,
1159,2026-03-29T07:44:52.772893+00:00,44,7,0,Miami,746.6,0,
1160,2026-03-29T07:45:53.208344+00:00,44,7,0,Miami,746.6,0,
1161,2026-03-29T07:46:53.776483+00:00,44,7,0,Miami,746.6,0,
1162,2026-03-29T07:47:54.189152+00:00,44,7,0,Miami,746.6,0,
1163,2026-03-29T07:48:54.692087+00:00,44,7,0,Miami,746.6,0,
1164,2026-03-29T07:49:55.697359+00:00,44,7,0,Miami,746.6,0,
1165,2026-03-29T07:50:56.202655+00:00,44,7,0,Miami,746.6,0,
1166,2026-03-29T07:51:56.650045+00:00,44,7,0,Miami,746.6,0,
1167,2026-03-29T07:52:57.133539+00:00,44,7,0,Miami,746.6,0,
1168,2026-03-29T07:53:57.585680+00:00,44,7,0,Miami,746.6,0,
1169,2026-03-29T07:54:58.428868+00:00,44,7,0,Miami,746.6,0,
1170,2026-03-29T07:55:58.877513+00:00,44,7,0,Miami,746.6,0,
1171,2026-03-29T07:56:59.386792+00:00,44,7,0,Miami,746.6,0,
1172,2026-03-29T07:57:59.829397+00:00,44,7,0,Miami,746.6,0,
1173,2026-03-29T07:59:00.326205+00:00,44,7,0,Miami,746.6,0,
1174,2026-03-29T08:00:32.608635+00:00,44,7,0,Miami,746.6,0,
1175,2026-03-29T08:01:33.289310+00:00,44,7,0,Miami,746.6,0,
1176,2026-03-29T08:02:33.916781+00:00,44,7,0,Miami,746.6,0,
1177,2026-03-29T08:03:34.325194+00:00,44,7,0,Miami,746.6,0,
1178,2026-03-29T08:04:34.781368+00:00,44,7,0,Miami,746.6,0,
1179,2026-03-29T08:05:35.531663+00:00,44,7,0,Miami,746.6,0,
1180,2026-03-29T08:20:19.263198+00:00,44,7,0,Miami,746.6,0,
1181,2026-03-29T08:21:19.672704+00:00,44,7,0,Miami,746.6,0,
1182,2026-03-29T08:22:20.318678+00:00,44,7,0,Miami,746.6,0,
1183,2026-03-29T08:23:20.726406+00:00,44,7,0,Miami,746.6,0,
1184,2026-03-29T08:24:21.204906+00:00,44,7,0,Miami,746.6,0,
1185,2026-03-29T08:25:22.480635+00:00,44,9,0,Mexico City,116.4,0,
1186,2026-03-29T08:26:22.958296+00:00,44,9,0,Mexico City,116.4,0,
1187,2026-03-29T08:27:23.418332+00:00,44,9,0,Mexico City,116.4,0,
1188,2026-03-29T08:28:23.892983+00:00,44,9,0,Mexico City,116.4,0,
1189,2026-03-29T08:29:24.310678+00:00,44,9,0,Mexico City,116.4,0,
1190,2026-03-29T08:30:26.223021+00:00,44,9,0,Mexico City,116.4,0,
1191,2026-03-29T08:31:26.674827+00:00,44,9,0,Mexico City,116.4,0,
1192,2026-03-29T08:32:27.146089+00:00,44,9,0,Mexico City,116.4,0,
1193,2026-03-29T08:33:27.568006+00:00,44,9,0,Mexico City,116.4,0,
1194,2026-03-29T08:34:28.086419+00:00,44,9,0,Mexico City,116.4,0,
1195,2026-03-29T08:35:28.930395+00:00,44,9,0,Mexico City,116.4,0,
1196,2026-03-29T08:36:29.397244+00:00,44,9,0,Miami,1180.8,0,
1197,2026-03-29T08:37:29.833492+00:00,44,9,0,Miami,1180.8,0,
1198,2026-03-29T08:38:30.336287+00:00,44,9,0,Miami,1180.8,0,
1199,2026-03-29T08:39:30.763178+00:00,44,9,0,Miami,1180.8,0,
1200,2026-03-29T08:59:48.224782+00:00,44,9,0,Miami,1180.8,0,
1201,2026-03-29T09:00:48.940097+00:00,44,9,0,Miami,1180.8,0,
1202,2026-03-29T09:01:54.551571+00:00,44,9,0,Miami,1180.8,0,
1203,2026-03-29T09:02:54.996301+00:00,44,9,0,Miami,1180.8,0,
1204,2026-03-29T09:03:55.459672+00:00,44,9,0,Miami,1180.8,0,
1205,2026-03-29T09:04:56.520530+00:00,44,9,0,Miami,1180.8,0,
1206,2026-03-29T09:05:57.025024+00:00,44,9,0,Miami,1180.8,0,
1207,2026-03-29T09:06:57.464065+00:00,44,9,0,Miami,1180.8,0,
1208,2026-03-29T09:07:58.015326+00:00,44,9,0,Miami,1180.8,0,
1209,2026-03-29T09:08:58.482997+00:00,44,9,0,Miami,1180.8,0,
1210,2026-03-29T09:09:59.740689+00:00,44,9,0,Miami,1180.8,0,
1211,2026-03-29T09:11:00.212958+00:00,44,9,0,Miami,1180.8,0,
1212,2026-03-29T09:12:00.948400+00:00,44,9,0,Miami,1180.8,0,
1213,2026-03-29T09:13:01.428751+00:00,44,9,0,Miami,1180.8,0,
1214,2026-03-29T09:14:01.945183+00:00,44,9,0,Miami,1180.8,0,
1215,2026-03-29T09:15:03.842916+00:00,44,7,2,Miami,627.7,0,
1216,2026-03-29T09:16:04.643703+00:00,44,7,0,Miami,627.7,0,
1217,2026-03-29T09:17:05.088774+00:00,44,7,0,Miami,627.7,0,
1218,2026-03-29T09:18:05.559716+00:00,44,7,0,Miami,627.7,0,
1219,2026-03-29T09:19:05.982993+00:00,44,7,0,Miami,627.7,0,
1220,2026-03-29T09:20:17.038409+00:00,44,7,0,Miami,627.7,0,
1221,2026-03-29T09:21:17.473456+00:00,44,7,0,Miami,627.7,0,
1222,2026-03-29T09:22:17.954693+00:00,44,7,0,Miami,627.7,0,
1223,2026-03-29T09:23:18.694592+00:00,44,7,0,Miami,627.7,0,
1224,2026-03-29T09:24:19.407803+00:00,44,7,0,Miami,627.7,0,
1225,2026-03-29T09:25:20.286934+00:00,44,7,0,Miami,627.7,0,
1226,2026-03-29T09:26:20.762726+00:00,44,7,0,Miami,627.7,0,
1227,2026-03-29T09:27:21.205673+00:00,44,7,0,Miami,627.7,0,
1228,2026-03-29T09:28:21.706230+00:00,44,7,0,Miami,627.7,0,
1229,2026-03-29T09:29:22.375427+00:00,44,7,0,Miami,627.7,0,
1230,2026-03-29T09:30:24.379737+00:00,44,7,0,Miami,627.7,0,
1231,2026-03-29T09:31:24.803473+00:00,44,7,0,Mexico City,95.3,0,
1232,2026-03-29T09:32:25.314192+00:00,44,7,0,Mexico City,95.3,0,
1233,2026-03-29T09:33:25.857716+00:00,44,7,0,Mexico City,95.3,0,
1234,2026-03-29T09:34:26.369742+00:00,44,7,0,Mexico City,95.3,0,
1235,2026-03-29T09:35:27.389092+00:00,44,7,0,Mexico City,95.3,0,
1236,2026-03-29T09:36:27.932199+00:00,44,7,0,Mexico City,95.3,0,
1237,2026-03-29T09:37:28.396976+00:00,44,7,0,Mexico City,95.3,0,
1238,2026-03-29T09:38:29.038696+00:00,44,7,0,Mexico City,95.3,0,
1239,2026-03-29T09:39:29.691020+00:00,44,7,0,Mexico City,95.3,0,
1240,2026-03-29T09:40:31.383678+00:00,44,7,0,Mexico City,95.3,0,
1241,2026-03-29T09:41:31.837730+00:00,44,7,0,Mexico City,95.3,0,
1242,2026-03-29T09:42:32.291373+00:00,44,7,0,Mexico City,95.3,0,
1243,2026-03-29T09:43:32.728399+00:00,44,7,0,Mexico City,95.3,0,
1244,2026-03-29T09:44:33.218632+00:00,44,7,0,Mexico City,95.3,0,
1245,2026-03-29T09:45:34.890440+00:00,44,6,0,Miami,634.6,0,
1246,2026-03-29T09:46:35.562226+00:00,44,6,0,Miami,634.6,0,
1247,2026-03-29T09:47:36.029978+00:00,44,6,0,Miami,634.6,0,
1248,2026-03-29T09:48:36.494961+00:00,44,6,0,Miami,634.6,0,
1249,2026-03-29T09:49:36.939857+00:00,44,6,0,Miami,634.6,0,
1250,2026-03-29T09:50:40.813433+00:00,44,6,0,Miami,634.6,0,
1251,2026-03-29T09:51:41.275969+00:00,44,6,0,Miami,634.6,0,
1252,2026-03-29T09:52:41.756196+00:00,44,6,0,Miami,634.6,0,
1253,2026-03-29T09:53:42.166266+00:00,44,6,0,Miami,634.6,0,
1254,2026-03-29T09:54:42.798103+00:00,44,6,0,Miami,634.6,0,
1255,2026-03-29T09:55:50.229196+00:00,44,6,0,Miami,634.6,0,
1256,2026-03-29T09:56:50.882305+00:00,44,6,0,Miami,634.6,0,
1257,2026-03-29T09:57:51.351170+00:00,44,6,0,Miami,634.6,0,
1258,2026-03-29T09:58:51.854773+00:00,44,6,0,Miami,634.6,0,
1259,2026-03-29T09:59:52.283886+00:00,44,6,0,Miami,634.6,0,
1260,2026-03-29T10:00:53.279538+00:00,44,6,0,Miami,633.1,0,
1261,2026-03-29T10:02:00.894594+00:00,44,6,0,Miami,633.1,0,
1262,2026-03-29T10:03:01.373958+00:00,44,6,0,Miami,633.1,0,
1263,2026-03-29T10:04:01.842769+00:00,44,6,0,Miami,633.1,0,
1264,2026-03-29T10:05:02.379639+00:00,44,6,0,Miami,633.1,0,
1265,2026-03-29T10:06:06.102904+00:00,44,6,0,Miami,633.1,0,
