id,ts,total_signals,tradeable,trades_placed,top_city,top_ev,recalibrated,meta
1,2026-03-30T18:33:45.395625+00:00,60,15,6,Mexico City,296.1,0,
2,2026-03-30T18:34:46.681959+00:00,60,15,0,Mexico City,296.1,0,
3,2026-03-30T18:35:47.971596+00:00,60,15,1,Mexico City,296.1,0,
4,2026-03-30T18:36:49.358665+00:00,60,15,0,Mexico City,296.1,0,
5,2026-03-30T18:37:50.540612+00:00,60,15,0,Mexico City,296.1,0,
6,2026-03-30T18:38:52.148533+00:00,60,15,0,Mexico City,296.1,0,
7,2026-03-30T18:39:53.302242+00:00,60,15,0,Mexico City,296.1,0,
8,2026-03-30T18:40:54.915518+00:00,60,15,0,Mexico City,296.1,0,
9,2026-03-30T18:41:56.125908+00:00,60,15,0,Mexico City,296.1,0,
10,2026-03-30T18:42:57.488450+00:00,60,15,0,Mexico City,296.1,0,
11,2026-03-30T18:43:59.258493+00:00,60,15,0,Mexico City,296.1,0,
12,2026-03-30T18:45:00.456567+00:00,60,15,0,Mexico City,296.1,0,
13,2026-03-30T18:46:01.643855+00:00,60,15,0,Mexico City,296.1,0,
14,2026-03-30T18:47:02.923621+00:00,60,15,1,Mexico City,296.1,0,
15,2026-03-30T18:48:03.990247+00:00,60,15,0,Mexico City,296.1,0,
16,2026-03-30T18:49:06.482668+00:00,60,15,0,Mexico City,296.1,0,
17,2026-03-30T18:50:08.345473+00:00,60,15,0,Mexico City,296.1,0,
18,2026-03-30T19:00:12.162065+00:00,60,15,0,Mexico City,296.1,0,
19,2026-03-30T19:01:21.835713+00:00,60,15,1,Mexico City,296.1,0,
20,2026-03-30T19:19:24.660903+00:00,60,15,0,Mexico City,296.1,0,
21,2026-03-30T19:20:25.941351+00:00,60,15,0,Mexico City,296.1,0,
22,2026-03-30T19:21:27.100875+00:00,60,15,0,Mexico City,296.1,0,
23,2026-03-30T20:27:04.006167+00:00,60,15,0,Mexico City,296.1,0,
24,2026-03-30T20:51:33.293508+00:00,60,15,0,Mexico City,296.1,0,
25,2026-03-30T21:10:34.308368+00:00,60,14,0,Mexico City,296.1,0,
26,2026-03-30T21:52:46.749985+00:00,60,15,0,Mexico City,322.2,0,
27,2026-03-30T22:10:19.020839+00:00,60,15,1,Mexico City,322.2,0,
28,2026-03-30T22:11:21.594998+00:00,60,15,1,Mexico City,322.2,0,
29,2026-03-30T22:53:31.297908+00:00,60,15,0,Mexico City,322.2,0,
30,2026-03-30T22:54:39.728858+00:00,60,15,0,Mexico City,322.2,0,
31,2026-03-31T00:10:51.853204+00:00,60,15,1,Mexico City,322.2,0,
32,2026-03-31T01:35:45.493066+00:00,60,15,0,Mexico City,322.2,0,
33,2026-03-31T01:54:30.066763+00:00,60,15,0,Mexico City,322.2,0,
34,2026-03-31T01:55:31.015510+00:00,60,15,0,Mexico City,322.2,0,
35,2026-03-31T02:48:09.136850+00:00,60,14,0,Mexico City,322.2,0,
36,2026-03-31T02:49:14.840814+00:00,60,14,0,Mexico City,322.2,0,
37,2026-03-31T03:25:12.573035+00:00,60,13,0,Mexico City,322.2,0,
38,2026-03-31T03:57:23.403276+00:00,60,15,1,Mexico City,576.2,0,
39,2026-03-31T03:58:24.505448+00:00,60,15,0,Mexico City,576.2,0,
40,2026-03-31T04:32:03.799223+00:00,60,11,0,Mexico City,576.2,0,
41,2026-03-31T04:49:20.186843+00:00,60,12,0,Paris,137.7,0,
42,2026-03-31T05:40:36.849430+00:00,60,18,1,Paris,137.7,0,
43,2026-03-31T05:41:38.028143+00:00,60,18,1,Paris,137.7,0,
44,2026-03-31T05:42:39.109156+00:00,60,18,1,Paris,137.7,0,
45,2026-03-31T06:00:32.549716+00:00,60,18,0,Paris,137.7,0,
46,2026-03-31T06:51:01.731945+00:00,60,17,1,Toronto,356.4,0,
47,2026-03-31T06:59:28.857606+00:00,60,17,0,Toronto,356.4,0,
48,2026-03-31T07:00:56.250134+00:00,60,17,0,Toronto,356.4,0,
49,2026-03-31T07:08:32.018248+00:00,60,17,0,Toronto,356.4,0,
50,2026-03-31T07:09:34.399089+00:00,60,17,0,Toronto,356.4,0,
51,2026-03-31T07:10:35.371868+00:00,60,17,0,Toronto,356.4,0,
52,2026-03-31T07:11:37.076519+00:00,60,17,0,Toronto,356.4,0,
53,2026-03-31T07:12:38.782872+00:00,60,17,0,Toronto,356.4,0,
54,2026-03-31T07:13:41.178464+00:00,60,17,0,Toronto,356.4,0,
55,2026-03-31T07:14:43.659487+00:00,60,17,0,Toronto,356.4,0,
56,2026-03-31T07:15:45.231618+00:00,60,17,0,Toronto,356.4,0,
57,2026-03-31T07:16:47.754907+00:00,60,17,0,Toronto,356.4,0,
58,2026-03-31T07:17:48.882277+00:00,60,17,0,Toronto,356.4,0,
59,2026-03-31T07:18:50.190962+00:00,60,17,0,Toronto,356.4,0,
60,2026-03-31T07:19:51.213781+00:00,60,17,0,Toronto,356.4,0,
61,2026-03-31T07:20:52.161444+00:00,60,17,0,Toronto,356.4,0,
62,2026-03-31T07:22:01.597883+00:00,60,18,0,Toronto,356.4,0,
63,2026-03-31T07:23:04.311702+00:00,60,18,0,Toronto,356.4,0,
64,2026-03-31T07:24:08.503334+00:00,60,18,0,Toronto,356.4,0,
65,2026-03-31T07:25:09.503302+00:00,60,18,0,Toronto,356.4,0,
66,2026-03-31T07:26:10.787970+00:00,60,18,0,Toronto,356.4,0,
67,2026-03-31T07:27:11.824860+00:00,60,18,0,Toronto,356.4,0,
68,2026-03-31T07:28:12.924402+00:00,60,18,0,Toronto,356.4,0,
69,2026-03-31T07:29:14.853330+00:00,60,17,0,Toronto,500.0,0,
70,2026-03-31T07:30:22.548105+00:00,60,17,0,Toronto,500.0,0,
71,2026-03-31T07:31:23.452398+00:00,60,17,0,Toronto,500.0,0,
72,2026-03-31T07:32:24.657447+00:00,60,17,0,Toronto,500.0,0,
73,2026-03-31T07:33:25.584118+00:00,60,17,0,Toronto,500.0,0,
74,2026-03-31T07:34:27.231591+00:00,60,14,0,Toronto,500.0,0,
75,2026-03-31T07:35:28.143665+00:00,60,14,0,Toronto,500.0,0,
76,2026-03-31T07:36:29.102988+00:00,60,14,0,Toronto,500.0,0,
77,2026-03-31T07:37:30.012878+00:00,60,14,0,Toronto,500.0,0,
78,2026-03-31T07:38:30.937689+00:00,60,14,0,Toronto,500.0,0,
79,2026-03-31T07:39:35.994870+00:00,60,14,0,Toronto,500.0,0,
80,2026-03-31T07:40:36.942635+00:00,60,14,0,Toronto,500.0,0,
81,2026-03-31T07:41:37.829747+00:00,60,14,0,Toronto,500.0,0,
82,2026-03-31T07:42:39.008907+00:00,60,14,0,Toronto,500.0,0,
83,2026-03-31T07:43:39.923947+00:00,60,14,0,Toronto,500.0,0,
84,2026-03-31T07:44:41.340420+00:00,60,14,0,Toronto,500.0,0,
85,2026-03-31T07:45:42.266031+00:00,60,14,0,Toronto,500.0,0,
86,2026-03-31T07:46:43.274378+00:00,60,14,0,Toronto,500.0,0,
87,2026-03-31T07:47:44.184182+00:00,60,14,0,Toronto,500.0,0,
88,2026-03-31T07:48:45.137007+00:00,60,14,0,Toronto,500.0,0,
89,2026-03-31T07:49:46.244728+00:00,60,14,0,Toronto,500.0,0,
90,2026-03-31T07:50:47.175709+00:00,60,14,0,Toronto,500.0,0,
91,2026-03-31T07:51:48.074848+00:00,60,14,0,Toronto,500.0,0,
92,2026-03-31T07:52:57.378861+00:00,60,14,0,Toronto,500.0,0,
93,2026-03-31T07:53:58.268962+00:00,60,14,0,Toronto,500.0,0,
94,2026-03-31T07:55:00.835744+00:00,60,14,0,Toronto,500.0,0,
95,2026-03-31T07:56:01.759421+00:00,60,14,0,Toronto,500.0,0,
96,2026-03-31T07:57:02.776665+00:00,60,14,0,Toronto,500.0,0,
97,2026-03-31T07:58:03.655716+00:00,60,14,0,Toronto,500.0,0,
98,2026-03-31T07:59:04.560108+00:00,60,14,0,Toronto,500.0,0,
99,2026-03-31T08:00:22.820417+00:00,60,17,0,Toronto,500.0,0,
100,2026-03-31T08:01:23.681491+00:00,60,13,0,Chicago,210.7,0,
101,2026-03-31T08:02:24.485060+00:00,60,13,0,Chicago,210.7,0,
102,2026-03-31T08:03:25.619444+00:00,60,13,0,Chicago,210.7,0,
103,2026-03-31T08:04:26.419320+00:00,60,13,0,Chicago,210.7,0,
104,2026-03-31T08:05:27.782251+00:00,60,13,0,Chicago,210.7,0,
105,2026-03-31T08:06:28.668071+00:00,60,13,0,Chicago,210.7,0,
106,2026-03-31T08:07:29.535408+00:00,60,13,0,Chicago,210.7,0,
107,2026-03-31T08:08:30.350903+00:00,60,13,0,Chicago,210.7,0,
108,2026-03-31T08:09:31.345744+00:00,60,13,0,Chicago,210.7,0,
109,2026-03-31T08:10:36.506691+00:00,60,13,0,Chicago,210.7,0,
110,2026-03-31T08:11:37.943480+00:00,60,13,0,Chicago,210.7,0,
111,2026-03-31T08:12:38.903144+00:00,60,13,0,Chicago,210.7,0,
112,2026-03-31T08:13:40.051970+00:00,60,13,0,Chicago,210.7,0,
113,2026-03-31T08:14:40.936082+00:00,60,13,0,Chicago,210.7,0,
114,2026-03-31T08:15:44.259830+00:00,60,13,0,Chicago,210.7,0,
115,2026-03-31T08:16:45.103349+00:00,60,13,0,Chicago,210.7,0,
116,2026-03-31T08:17:46.514907+00:00,60,13,0,Chicago,210.7,0,
117,2026-03-31T08:18:47.320495+00:00,60,13,0,Chicago,210.7,0,
118,2026-03-31T08:19:48.535142+00:00,60,13,0,Chicago,210.7,0,
119,2026-03-31T08:20:49.913758+00:00,60,13,0,Chicago,210.7,0,
120,2026-03-31T08:21:50.837648+00:00,60,13,0,Chicago,210.7,0,
121,2026-03-31T08:22:59.528715+00:00,60,13,0,Chicago,210.7,0,
122,2026-03-31T08:24:00.636409+00:00,60,13,0,Chicago,210.7,0,
123,2026-03-31T08:25:01.665934+00:00,60,13,0,Chicago,210.7,0,
124,2026-03-31T08:26:05.289742+00:00,60,13,0,Chicago,210.7,0,
125,2026-03-31T08:27:06.128350+00:00,60,13,0,Chicago,210.7,0,
126,2026-03-31T08:28:07.031633+00:00,60,13,0,Chicago,210.7,0,
127,2026-03-31T08:29:07.832204+00:00,60,13,0,Chicago,210.7,0,
128,2026-03-31T08:30:08.761081+00:00,60,17,0,Toronto,500.0,0,
129,2026-03-31T08:31:12.282379+00:00,60,15,0,Chicago,222.2,0,
130,2026-03-31T08:32:13.329447+00:00,60,15,0,Chicago,222.2,0,
131,2026-03-31T08:33:14.431204+00:00,60,15,0,Chicago,222.2,0,
132,2026-03-31T08:34:23.233052+00:00,60,15,0,Toronto,516.7,0,
133,2026-03-31T08:35:24.036669+00:00,60,15,0,Toronto,516.7,0,
134,2026-03-31T08:36:24.977251+00:00,60,15,0,Toronto,516.7,0,
135,2026-03-31T08:37:25.922135+00:00,60,15,0,Toronto,516.7,0,
136,2026-03-31T08:38:26.839374+00:00,60,15,0,Toronto,516.7,0,
137,2026-03-31T08:39:32.347992+00:00,60,15,0,Toronto,516.7,0,
138,2026-03-31T08:40:33.212586+00:00,60,15,0,Toronto,516.7,0,
139,2026-03-31T08:41:34.174456+00:00,60,15,0,Toronto,516.7,0,
140,2026-03-31T08:42:35.040795+00:00,60,15,0,Toronto,516.7,0,
141,2026-03-31T08:43:36.349389+00:00,60,15,0,Toronto,516.7,0,
142,2026-03-31T08:44:37.903448+00:00,60,16,0,Toronto,516.7,0,
143,2026-03-31T08:45:38.907164+00:00,60,16,0,Toronto,516.7,0,
144,2026-03-31T08:46:39.744562+00:00,60,16,0,Toronto,516.7,0,
145,2026-03-31T08:47:40.660773+00:00,60,16,0,Toronto,516.7,0,
146,2026-03-31T08:48:41.509607+00:00,60,16,0,Toronto,516.7,0,
147,2026-03-31T08:49:44.592337+00:00,60,16,0,Toronto,516.7,0,
148,2026-03-31T08:50:45.427197+00:00,60,16,0,Toronto,516.7,0,
149,2026-03-31T08:51:46.605508+00:00,60,16,0,Toronto,516.7,0,
150,2026-03-31T08:52:47.535651+00:00,60,16,0,Toronto,516.7,0,
151,2026-03-31T08:53:48.412781+00:00,60,16,0,Toronto,516.7,0,
152,2026-03-31T08:54:50.165209+00:00,60,16,0,Toronto,516.7,0,
153,2026-03-31T08:55:51.037633+00:00,60,16,0,Toronto,516.7,0,
154,2026-03-31T08:56:51.873739+00:00,60,16,0,Toronto,516.7,0,
155,2026-03-31T08:57:52.757959+00:00,60,16,0,Toronto,516.7,0,
156,2026-03-31T08:58:53.691129+00:00,60,16,0,Toronto,516.7,0,
157,2026-03-31T08:59:55.709542+00:00,60,16,0,Toronto,516.7,0,
158,2026-03-31T09:00:57.473570+00:00,60,16,0,Toronto,516.7,0,
159,2026-03-31T09:01:58.355417+00:00,60,16,0,Toronto,516.7,0,
160,2026-03-31T09:02:59.293327+00:00,60,16,0,Toronto,516.7,0,
161,2026-03-31T09:04:00.326491+00:00,60,16,0,Toronto,516.7,0,
162,2026-03-31T09:05:14.003232+00:00,60,19,1,Paris,197.3,0,
163,2026-03-31T09:06:14.877621+00:00,60,19,0,Paris,197.3,0,
164,2026-03-31T09:07:16.180802+00:00,60,19,0,Paris,197.3,0,
165,2026-03-31T09:08:17.211148+00:00,60,19,0,Paris,197.3,0,
166,2026-03-31T09:09:04.724479+00:00,60,15,0,Paris,197.3,0,
167,2026-03-31T09:10:05.667342+00:00,60,17,0,Paris,197.3,0,
168,2026-03-31T09:11:06.494657+00:00,60,15,0,Paris,197.3,0,
169,2026-03-31T09:11:37.397768+00:00,60,15,0,Paris,197.3,0,
170,2026-03-31T09:12:44.211224+00:00,60,15,0,Paris,197.3,0,
171,2026-03-31T09:13:45.101717+00:00,60,15,0,Paris,197.3,0,
172,2026-03-31T09:15:00.634858+00:00,60,15,0,Paris,197.3,0,
173,2026-03-31T09:16:01.558225+00:00,60,15,0,Paris,197.3,0,
174,2026-03-31T09:17:02.468023+00:00,60,15,0,Paris,197.3,0,
175,2026-03-31T09:18:03.486327+00:00,60,15,0,Paris,197.3,0,
176,2026-03-31T09:19:04.326960+00:00,60,15,0,Paris,197.3,0,
177,2026-03-31T09:20:15.271758+00:00,60,17,0,Paris,184.6,0,
178,2026-03-31T09:21:16.096792+00:00,60,17,0,Paris,184.6,0,
179,2026-03-31T09:22:17.105379+00:00,60,17,0,Paris,184.6,0,
180,2026-03-31T09:23:17.877429+00:00,60,17,0,Paris,184.6,0,
181,2026-03-31T09:24:18.805906+00:00,60,17,0,Paris,184.6,0,
182,2026-03-31T09:25:20.158885+00:00,60,18,0,Paris,184.6,0,
183,2026-03-31T09:26:21.194183+00:00,60,18,0,Paris,184.6,0,
184,2026-03-31T09:27:22.044408+00:00,60,18,0,Paris,184.6,0,
185,2026-03-31T09:28:22.924500+00:00,60,18,0,Paris,184.6,0,
186,2026-03-31T09:29:23.784712+00:00,60,18,0,Paris,184.6,0,
187,2026-03-31T09:30:27.846289+00:00,60,16,0,Paris,184.6,0,
188,2026-03-31T09:31:28.717980+00:00,60,16,0,Paris,184.6,0,
189,2026-03-31T09:32:29.614914+00:00,60,15,0,Paris,184.6,0,
190,2026-03-31T09:33:30.475293+00:00,60,15,0,Paris,184.6,0,
191,2026-03-31T09:34:31.332827+00:00,60,15,0,Paris,184.6,0,
192,2026-03-31T09:35:32.756571+00:00,60,15,0,Paris,184.6,0,
193,2026-03-31T09:36:33.636687+00:00,60,15,0,Paris,184.6,0,
194,2026-03-31T09:37:34.549798+00:00,60,15,0,Paris,184.6,0,
195,2026-03-31T09:37:53.682367+00:00,60,12,0,Paris,175.6,0,
196,2026-03-31T09:38:54.462556+00:00,60,12,0,Paris,175.6,0,
197,2026-03-31T09:39:55.364456+00:00,60,12,0,Paris,175.6,0,
198,2026-03-31T09:40:56.216432+00:00,60,12,0,Paris,175.6,0,
199,2026-03-31T09:41:57.118677+00:00,60,12,0,Paris,175.6,0,
200,2026-03-31T09:42:41.653413+00:00,60,12,0,Paris,168.1,0,
201,2026-03-31T09:43:42.624149+00:00,60,12,0,Paris,168.1,0,
202,2026-03-31T09:44:43.496905+00:00,60,12,0,Paris,168.1,0,
203,2026-03-31T09:45:44.376839+00:00,60,12,0,Paris,168.1,0,
204,2026-03-31T09:46:45.197492+00:00,60,12,0,Paris,168.1,0,
205,2026-03-31T09:47:47.450180+00:00,60,14,0,Paris,164.5,0,
206,2026-03-31T09:48:48.288518+00:00,60,14,0,Paris,164.5,0,
207,2026-03-31T09:49:49.206861+00:00,60,14,0,Paris,164.5,0,
208,2026-03-31T09:50:50.044567+00:00,60,14,0,Paris,164.5,0,
209,2026-03-31T09:51:51.040363+00:00,60,14,0,Paris,164.5,0,
210,2026-03-31T09:52:52.528282+00:00,60,15,0,Paris,164.5,0,
211,2026-03-31T09:53:53.443594+00:00,60,15,0,Paris,164.5,0,
212,2026-03-31T09:54:54.250120+00:00,60,15,0,Paris,164.5,0,
213,2026-03-31T09:55:55.989368+00:00,60,15,0,Paris,164.5,0,
214,2026-03-31T09:56:56.817728+00:00,60,15,0,Paris,164.5,0,
215,2026-03-31T09:57:59.298305+00:00,60,15,0,Paris,164.5,0,
216,2026-03-31T09:58:25.876141+00:00,60,11,0,Paris,155.4,0,
217,2026-03-31T09:59:26.665344+00:00,60,11,0,Paris,155.4,0,
218,2026-03-31T10:00:53.413174+00:00,60,13,0,Paris,154.4,0,
219,2026-03-31T10:01:54.167057+00:00,60,13,0,Paris,154.4,0,
220,2026-03-31T10:02:54.981882+00:00,60,13,0,Paris,154.4,0,
221,2026-03-31T10:03:55.699749+00:00,60,13,0,Paris,154.4,0,
222,2026-03-31T10:04:56.496429+00:00,60,13,0,Paris,154.4,0,
223,2026-03-31T10:05:50.735302+00:00,60,12,0,Paris,151.1,0,
224,2026-03-31T10:06:51.549777+00:00,60,12,0,Paris,151.1,0,
225,2026-03-31T10:07:52.309811+00:00,60,12,0,Paris,151.1,0,
226,2026-03-31T10:08:53.131840+00:00,60,12,0,Paris,151.1,0,
227,2026-03-31T10:09:39.598463+00:00,60,12,0,Paris,144.9,0,
228,2026-03-31T10:10:40.464455+00:00,60,12,0,Paris,144.9,0,
229,2026-03-31T10:11:41.255246+00:00,60,12,0,Paris,144.9,0,
230,2026-03-31T10:12:42.106248+00:00,60,12,0,Paris,144.9,0,
231,2026-03-31T10:13:42.898451+00:00,60,12,0,Paris,144.9,0,
232,2026-03-31T10:14:44.987672+00:00,60,12,0,Paris,144.9,0,
233,2026-03-31T10:15:46.485986+00:00,60,12,0,Paris,144.9,0,
234,2026-03-31T10:16:48.534520+00:00,60,12,0,Paris,144.9,0,
235,2026-03-31T10:17:49.776932+00:00,60,12,0,Paris,144.9,0,
236,2026-03-31T10:18:50.631958+00:00,60,12,0,Paris,144.9,0,
237,2026-03-31T10:19:54.466344+00:00,60,13,0,Paris,144.9,0,
238,2026-03-31T10:20:55.349155+00:00,60,14,0,Paris,144.9,0,
239,2026-03-31T10:21:56.158299+00:00,60,14,0,Paris,144.9,0,
240,2026-03-31T10:22:57.130754+00:00,60,14,0,Paris,144.9,0,
241,2026-03-31T10:23:57.929567+00:00,60,14,0,Paris,144.9,0,
242,2026-03-31T10:25:01.187414+00:00,60,14,0,Paris,144.9,0,
243,2026-03-31T10:26:02.034298+00:00,60,14,0,Paris,144.9,0,
244,2026-03-31T10:27:02.959414+00:00,60,14,0,Paris,144.9,0,
245,2026-03-31T10:28:03.782512+00:00,60,14,0,Paris,144.9,0,
246,2026-03-31T10:29:04.718156+00:00,60,14,0,Paris,144.9,0,
247,2026-03-31T10:30:25.022799+00:00,60,14,0,Paris,144.9,0,
248,2026-03-31T10:31:26.201321+00:00,60,14,0,Paris,144.9,0,
249,2026-03-31T10:32:27.152662+00:00,60,14,0,Paris,144.9,0,
250,2026-03-31T10:33:28.039225+00:00,60,15,0,Toronto,433.3,0,
251,2026-03-31T10:34:28.945184+00:00,60,15,0,Toronto,433.3,0,
252,2026-03-31T10:35:30.214933+00:00,60,15,0,Toronto,433.3,0,
253,2026-03-31T10:36:31.179962+00:00,60,15,0,Toronto,433.3,0,
254,2026-03-31T10:37:32.023476+00:00,60,15,0,Toronto,433.3,0,
255,2026-03-31T10:38:33.125185+00:00,60,15,0,Toronto,433.3,0,
256,2026-03-31T10:39:44.893004+00:00,60,15,0,Toronto,433.3,0,
257,2026-03-31T10:40:47.405907+00:00,60,15,0,Toronto,433.3,0,
258,2026-03-31T10:41:48.515473+00:00,60,15,0,Toronto,433.3,0,
259,2026-03-31T10:42:49.443555+00:00,60,15,0,Toronto,433.3,0,
260,2026-03-31T10:43:50.270526+00:00,60,15,0,Toronto,433.3,0,
261,2026-03-31T10:44:51.173944+00:00,60,15,0,Toronto,433.3,0,
262,2026-03-31T10:45:53.397525+00:00,60,15,0,Toronto,363.2,0,
263,2026-03-31T10:46:54.446944+00:00,60,15,0,Toronto,363.2,0,
264,2026-03-31T10:47:55.318475+00:00,60,15,0,Toronto,363.2,0,
265,2026-03-31T10:48:56.300158+00:00,60,15,0,Toronto,363.2,0,
266,2026-03-31T10:49:57.153109+00:00,60,15,0,Toronto,363.2,0,
267,2026-03-31T10:50:58.671457+00:00,60,15,0,Toronto,363.2,0,
268,2026-03-31T10:51:59.737381+00:00,60,15,0,Toronto,363.2,0,
269,2026-03-31T10:53:00.679432+00:00,60,15,0,Toronto,363.2,0,
270,2026-03-31T10:54:01.534588+00:00,60,15,0,Toronto,363.2,0,
271,2026-03-31T10:55:02.569554+00:00,60,15,0,Toronto,363.2,0,
272,2026-03-31T10:56:06.352237+00:00,60,15,0,Toronto,363.2,0,
273,2026-03-31T10:57:07.272596+00:00,60,15,0,Toronto,363.2,0,
274,2026-03-31T10:58:08.154577+00:00,60,15,0,Toronto,363.2,0,
275,2026-03-31T10:59:09.121899+00:00,60,15,0,Toronto,363.2,0,
276,2026-03-31T11:00:09.979353+00:00,60,17,0,Toronto,363.2,0,
277,2026-03-31T11:01:11.385063+00:00,60,15,0,Paris,104.5,0,
278,2026-03-31T11:02:12.447299+00:00,60,15,0,Paris,104.5,0,
279,2026-03-31T11:03:13.293104+00:00,60,15,0,Mexico City,655.6,0,
280,2026-03-31T11:04:14.058342+00:00,60,15,0,Mexico City,655.6,0,
281,2026-03-31T11:05:14.863525+00:00,60,15,0,Mexico City,655.6,0,
282,2026-03-31T11:06:16.272407+00:00,60,15,0,Mexico City,655.6,0,
283,2026-03-31T11:07:17.320571+00:00,60,15,0,Mexico City,655.6,0,
284,2026-03-31T11:08:18.174852+00:00,60,15,0,Mexico City,655.6,0,
285,2026-03-31T11:09:18.989328+00:00,60,15,0,Mexico City,655.6,0,
286,2026-03-31T11:10:30.549618+00:00,60,13,0,Mexico City,1009.1,0,
287,2026-03-31T11:11:32.660658+00:00,60,13,0,Mexico City,1009.1,0,
288,2026-03-31T11:12:33.657172+00:00,60,13,0,Mexico City,1009.1,0,
289,2026-03-31T11:13:34.391366+00:00,60,13,0,Mexico City,1009.1,0,
290,2026-03-31T11:14:35.125626+00:00,60,13,0,Mexico City,1009.1,0,
291,2026-03-31T11:15:35.824742+00:00,60,13,0,Mexico City,1009.1,0,
292,2026-03-31T11:16:38.091823+00:00,60,13,0,Mexico City,1009.1,0,
293,2026-03-31T11:17:38.830115+00:00,60,13,0,Mexico City,1009.1,0,
294,2026-03-31T11:18:39.596556+00:00,60,13,0,Mexico City,1009.1,0,
295,2026-03-31T11:19:40.308908+00:00,60,13,0,Mexico City,1009.1,0,
296,2026-03-31T11:20:41.171144+00:00,60,13,0,Mexico City,1009.1,0,
297,2026-03-31T11:21:42.071603+00:00,60,13,0,Mexico City,1009.1,0,
298,2026-03-31T11:22:43.079436+00:00,60,13,0,Mexico City,1009.1,0,
299,2026-03-31T11:23:43.780418+00:00,60,13,0,Mexico City,1009.1,0,
300,2026-03-31T11:24:44.574424+00:00,60,13,0,Mexico City,1009.1,0,
301,2026-03-31T11:25:45.333126+00:00,60,13,0,Mexico City,1009.1,0,
302,2026-03-31T11:26:47.250858+00:00,60,13,0,Mexico City,1009.1,0,
303,2026-03-31T11:27:47.927598+00:00,60,13,0,Mexico City,1009.1,0,
304,2026-03-31T11:28:49.056283+00:00,60,13,0,Mexico City,1009.1,0,
305,2026-03-31T11:29:49.746544+00:00,60,13,0,Mexico City,1009.1,0,
306,2026-03-31T11:30:50.505788+00:00,60,13,0,Mexico City,1009.1,0,
307,2026-03-31T11:31:51.539935+00:00,60,11,0,Mexico City,1009.1,0,
308,2026-03-31T11:32:52.656781+00:00,60,11,0,Paris,125.0,0,
309,2026-03-31T11:33:53.370501+00:00,60,11,0,Paris,125.0,0,
310,2026-03-31T11:34:54.310123+00:00,60,14,0,Toronto,350.0,0,
311,2026-03-31T11:35:55.160147+00:00,60,14,0,Toronto,350.0,0,
312,2026-03-31T11:36:56.617232+00:00,60,14,0,Toronto,350.0,0,
313,2026-03-31T11:37:57.488019+00:00,60,14,0,Toronto,350.0,0,
314,2026-03-31T11:38:58.494000+00:00,60,14,0,Toronto,350.0,0,
315,2026-03-31T11:39:59.349826+00:00,60,14,0,Toronto,350.0,0,
316,2026-03-31T11:41:36.114450+00:00,60,14,0,Toronto,350.0,0,
317,2026-03-31T11:47:22.219795+00:00,60,14,0,Toronto,350.0,0,
318,2026-03-31T12:05:50.307017+00:00,60,11,0,Mexico City,1009.1,0,
319,2026-03-31T12:59:38.365029+00:00,60,14,0,Toronto,350.0,0,
320,2026-03-31T13:16:42.121479+00:00,60,14,0,Buenos Aires,138.5,0,
321,2026-03-31T13:17:43.098134+00:00,60,14,0,Buenos Aires,138.5,0,
322,2026-03-31T13:18:44.074826+00:00,60,14,0,Buenos Aires,138.5,0,
323,2026-03-31T13:21:00.310226+00:00,60,14,0,Buenos Aires,138.5,0,
324,2026-03-31T13:22:03.007555+00:00,60,14,0,Buenos Aires,138.5,0,
325,2026-03-31T13:23:04.261100+00:00,60,14,0,Buenos Aires,138.5,0,
326,2026-03-31T13:24:05.069529+00:00,60,14,0,Buenos Aires,138.5,0,
327,2026-03-31T13:25:06.164068+00:00,60,14,0,Buenos Aires,138.5,0,
328,2026-03-31T13:26:07.049324+00:00,60,14,0,Buenos Aires,138.5,0,
329,2026-03-31T13:27:09.090762+00:00,60,14,0,Buenos Aires,138.5,0,
330,2026-03-31T13:28:09.915098+00:00,60,14,0,Buenos Aires,138.5,0,
331,2026-03-31T13:29:10.973974+00:00,60,14,0,Buenos Aires,138.5,0,
332,2026-03-31T13:30:34.212839+00:00,60,14,0,Buenos Aires,138.5,0,
333,2026-03-31T13:31:35.277768+00:00,60,14,0,Buenos Aires,138.5,0,
334,2026-03-31T13:32:37.994997+00:00,60,14,0,Buenos Aires,138.5,0,
335,2026-03-31T13:33:38.948415+00:00,60,14,0,Buenos Aires,138.5,0,
336,2026-03-31T13:34:39.783265+00:00,60,14,0,Buenos Aires,138.5,0,
337,2026-03-31T13:35:40.677880+00:00,60,14,0,Buenos Aires,138.5,0,
338,2026-03-31T13:36:41.563682+00:00,60,14,0,Buenos Aires,138.5,0,
339,2026-03-31T13:37:43.026707+00:00,60,14,0,Buenos Aires,138.5,0,
340,2026-03-31T13:38:44.006061+00:00,60,14,0,Buenos Aires,138.5,0,
341,2026-03-31T13:39:44.832792+00:00,60,14,0,Buenos Aires,138.5,0,
342,2026-03-31T13:40:45.788464+00:00,60,14,0,Buenos Aires,138.5,0,
343,2026-03-31T13:41:46.637518+00:00,60,14,0,Buenos Aires,138.5,0,
344,2026-03-31T13:42:47.903492+00:00,60,14,0,Buenos Aires,138.5,0,
345,2026-03-31T13:43:48.770610+00:00,60,14,0,Buenos Aires,138.5,0,
346,2026-03-31T13:44:49.636656+00:00,60,14,0,Buenos Aires,138.5,0,
347,2026-03-31T13:45:50.459013+00:00,60,14,0,Buenos Aires,138.5,0,
